CUSTNO,Frequency_가구인테리어/잡화_고가,Frequency_가구인테리어/잡화_저가,Frequency_가구인테리어/잡화_중가,Frequency_가전/레저취미/멀티샵_고가,Frequency_가전/레저취미/멀티샵_저가,Frequency_가전/레저취미/멀티샵_중가,Frequency_교육문화/아동_고가,Frequency_교육문화/아동_저가,Frequency_교육문화/아동_중가,Frequency_식품/생활_고가,Frequency_식품/생활_저가,Frequency_식품/생활_중가,Frequency_의류/이미용_고가,Frequency_의류/이미용_저가,Frequency_의류/이미용_중가,Frequency_침구/주방_고가,Frequency_침구/주방_저가,Frequency_침구/주방_중가
1,0.0,0.0,6.103050499871827,1.0921377299237327,0.0,1.032396154053908,0.0,0.0,0.0,3.972047540161737,0.9682715413321012,28.904688157057542,1.0386333236405931,0.0,27.837368108227523,2.1094274310338736,0.0,0.0
2,0.0,15.28956416168459,0.0,4.368550919694931,0.0,0.0,0.0,0.0,2.0358276449466293,10.923130735444776,0.9682715413321012,54.91890749840933,10.386333236405932,3.917178268215639,14.43419087093279,6.328282293101621,0.0,2.005293902884264
3,0.0,2.0386085548912787,0.0,0.0,0.963588969112688,0.0,0.0,0.0,0.0,4.9650594252021705,87.14443871988911,39.503073814645305,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,6.115825664673836,1.0171750833119713,0.0,0.963588969112688,2.064792308107816,0.0,0.0,0.0,7.944095080323473,10.650986954653112,71.2982307874086,1.0386333236405931,3.917178268215639,9.279122702742509,1.0547137155169368,0.0,0.0
6,2.107913141292121,3.057912832336918,2.0343501666239425,0.0,0.0,0.0,0.0,1.078236362006365,0.0,13.902166390566078,63.905921727918674,106.9473461811129,6.231799941843558,8.813651103485187,11.34114997001862,0.0,1.7298247201858388,1.002646951442132
7,2.107913141292121,3.057912832336918,0.0,1.0921377299237327,0.963588969112688,2.064792308107816,0.0,0.0,0.0,5.958071310242605,21.301973909306223,43.35703223558631,7.270433265484152,0.0,4.124054534552226,2.1094274310338736,0.0,0.0
8,3.1618697119381816,7.135129942119475,0.0,0.0,0.0,2.064792308107816,0.0,0.0,0.0,55.60866556226432,5.809629247992607,183.06302499469777,8.309066589124745,0.0,7.217095435466395,0.0,0.0,0.0
9,2.107913141292121,3.057912832336918,2.0343501666239425,0.0,0.0,1.032396154053908,0.0,0.0,0.0,15.888190160646946,2.9048146239963035,34.68562578846905,9.347699912765338,0.0,12.372163603656675,2.1094274310338736,0.0,0.0
10,0.0,2.0386085548912787,0.0,0.0,0.963588969112688,0.0,0.0,0.0,0.0,11.91614262048521,220.76591142371905,193.66141065228555,2.0772666472811863,1.9585891341078197,3.0930409009141693,0.0,1.7298247201858388,1.002646951442132
11,0.0,1.0193042774456391,0.0,0.0,0.0,0.0,0.0,0.0,1.0179138224733146,5.958071310242605,1.9365430826642025,51.06494907746833,6.231799941843558,0.0,0.0,0.0,0.0,0.0
12,0.0,1.0193042774456391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.972047540161737,17.42888774397782,38.53958420941006,3.115899970921779,1.9585891341078197,1.0310136336380564,0.0,0.8649123600929194,0.0
13,0.0,3.057912832336918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.888190160646946,110.38295571185952,258.21521420304737,0.0,7.834356536431278,1.0310136336380564,1.0547137155169368,1.7298247201858388,1.002646951442132
14,1.0539565706460603,2.0386085548912787,2.0343501666239425,0.0,0.0,0.0,0.0,0.0,0.0,8.937106965363908,42.60394781861245,80.93312683976112,2.0772666472811863,0.0,9.279122702742509,0.0,0.0,0.0
15,0.0,10.193042774456394,1.0171750833119713,0.0,0.0,0.0,0.0,0.0,0.0,10.923130735444776,27.11160315729883,62.62682434029134,2.0772666472811863,3.917178268215639,0.0,1.0547137155169368,0.0,2.005293902884264
16,0.0,4.077217109782557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.902166390566078,3.873086165328405,44.32052184082156,1.0386333236405931,0.0,1.0310136336380564,0.0,0.0,1.002646951442132
17,1.0539565706460603,8.154434219565115,12.206100999743654,0.0,0.0,0.0,0.0,0.0,0.0,28.79734466617259,9.682715413321011,76.11567881358486,6.231799941843558,0.0,5.155068168190282,2.1094274310338736,0.8649123600929194,0.0
18,0.0,5.096521387228197,0.0,0.0,0.0,3.097188462161724,0.0,0.0,0.0,10.923130735444776,1.9365430826642025,29.86817776229279,4.1545332945623725,0.0,6.1860818018283386,0.0,0.0,0.0
19,0.0,8.154434219565115,0.0,2.1842754598474654,0.0,2.064792308107816,0.0,0.0,0.0,5.958071310242605,0.0,36.61260499893955,7.270433265484152,0.9792945670539096,5.155068168190282,2.1094274310338736,0.0,0.0
20,0.0,7.135129942119475,0.0,4.368550919694931,0.0,1.032396154053908,0.0,0.0,0.0,22.839273355929983,0.0,46.24750105129207,4.1545332945623725,0.0,5.155068168190282,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,4.81794484556344,0.0,0.0,2.15647272401273,2.0358276449466293,19.86023770080868,75.52518022390389,214.85818196746104,0.0,3.917178268215639,1.0310136336380564,0.0,0.8649123600929194,2.005293902884264
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993011885040434,0.0,25.050729736116537,3.115899970921779,0.0,0.0,0.0,0.0,0.0
23,1.0539565706460603,2.0386085548912787,4.068700333247885,7.644964109466128,0.0,7.226773078377356,0.0,0.0,0.0,4.9650594252021705,0.0,10.598385657587766,5.193166618202966,0.0,4.124054534552226,2.1094274310338736,0.0,3.0079408543263964
24,0.0,3.057912832336918,0.0,0.0,5.781533814676128,0.0,0.0,0.0,1.0179138224733146,3.972047540161737,28.07987469863093,53.95541789317408,0.0,8.813651103485187,2.062027267276113,0.0,0.8649123600929194,2.005293902884264
25,0.0,2.0386085548912787,1.0171750833119713,0.0,0.963588969112688,0.0,0.0,0.0,0.0,0.993011885040434,12.587530037317316,31.795156972763294,1.0386333236405931,0.0,5.155068168190282,0.0,0.0,0.0
26,0.0,6.115825664673836,1.0171750833119713,5.460688649618664,0.0,4.129584616215632,0.0,0.0,0.0,6.951083195283039,18.39715928530992,74.18869960311436,7.270433265484152,0.0,15.465204504570846,1.0547137155169368,0.0,0.0
