CUSTNO,Frequency_가구인테리어/잡화_고가,Frequency_가구인테리어/잡화_저가,Frequency_가구인테리어/잡화_중가,Frequency_가전/레저취미/멀티샵_고가,Frequency_가전/레저취미/멀티샵_저가,Frequency_가전/레저취미/멀티샵_중가,Frequency_교육문화/아동_고가,Frequency_교육문화/아동_저가,Frequency_교육문화/아동_중가,Frequency_식품/생활_고가,Frequency_식품/생활_저가,Frequency_식품/생활_중가,Frequency_의류/이미용_고가,Frequency_의류/이미용_저가,Frequency_의류/이미용_중가,Frequency_침구/주방_고가,Frequency_침구/주방_저가,Frequency_침구/주방_중가
1,0.9094083639279232,1.9815058440871591,0.8552461419087852,0.0,0.0,0.8310373065105224,0.0,0.0,0.0,13.3610438997978,16.477938192155783,74.4166245175754,4.721035602127458,0.0,19.140062493619705,1.841504779525131,0.0,0.0
2,0.0,12.879787986566534,0.0,0.805317785221023,0.0,0.0,0.0,0.0,0.0,5.13886303838377,0.9692904818915166,53.85413616403483,11.330485445105898,14.676557707934675,6.090019884333542,1.841504779525131,0.0,4.8756346980080245
3,0.0,0.9907529220435796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.56053397184984,19.583322241467208,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,7.9260233763486365,0.8552461419087852,0.0,0.0,0.8310373065105224,0.0,1.0716314347448377,0.0,7.1944082537372775,29.078714456745494,81.27078730208892,1.888414240850983,0.9784371805289784,6.090019884333542,0.0,0.0,0.0
6,0.9094083639279232,3.9630116881743183,0.8552461419087852,0.0,0.0,0.0,0.0,0.0,0.0,4.111090430707016,54.280266985924925,66.58329562098851,11.330485445105898,5.870623083173871,6.96002272495262,0.0,0.0,0.0
7,0.0,1.9815058440871591,0.0,0.0,0.0,0.0,0.0,1.0716314347448377,0.0,8.222180861414031,10.66219530080668,58.74996672440163,9.442071204254916,0.0,2.6100085218572326,0.9207523897625656,0.9430364132758792,0.0
8,0.9094083639279232,7.9260233763486365,1.7104922838175705,0.0,0.0,1.6620746130210449,0.0,0.0,0.0,61.66635646060524,1.938580963783033,165.4790729403979,8.497864083829423,0.0,3.48001136247631,0.0,0.0,0.0
9,2.72822509178377,10.898282142479376,2.565738425726356,0.805317785221023,0.0,5.817261145573657,0.0,0.0,0.0,9.249953469090784,2.90787144567455,28.39581725012745,6.6094498429784405,0.0,33.06010794352495,2.7622571692876963,0.0,0.0
10,0.0,1.9815058440871591,1.7104922838175705,0.0,3.965771940654335,0.0,0.0,0.0,0.0,5.13886303838377,204.52029167911,204.64571742333237,2.8326213612764746,3.9137487221159137,0.8700028406190775,1.841504779525131,5.658218479655275,0.0
11,0.9094083639279232,1.9815058440871591,3.420984567635141,0.0,0.0,3.3241492260420897,0.0,0.0,3.8003637445095166,8.222180861414031,5.8157428913491,37.2083122587877,11.330485445105898,0.0,9.570031246809853,0.0,0.0,0.0
12,0.0,0.9907529220435796,0.0,0.0,0.9914429851635838,0.0,0.0,0.0,0.0,6.166635646060524,22.29368108350488,49.93747171574138,0.0,0.9784371805289784,1.740005681238155,0.0,0.9430364132758792,0.9751269396016048
13,0.0,7.9260233763486365,0.0,0.0,0.0,0.0,0.0,3.2148943042345133,0.0,23.638769976565342,123.0998912002226,261.43735192358724,2.8326213612764746,6.8490602637028495,0.0,0.0,1.8860728265517583,0.9751269396016048
14,1.8188167278558467,3.9630116881743183,0.0,5.637224496547161,1.9828859703271675,2.493111919531567,0.0,0.0,0.0,8.222180861414031,27.140133492962462,68.54162784513524,2.8326213612764746,0.0,8.700028406190775,0.9207523897625656,0.9430364132758792,0.0
