CUSTNO,Frequency_가구인테리어/잡화_고가,Frequency_가구인테리어/잡화_저가,Frequency_가구인테리어/잡화_중가,Frequency_가전/레저취미/멀티샵_고가,Frequency_가전/레저취미/멀티샵_저가,Frequency_가전/레저취미/멀티샵_중가,Frequency_교육문화/아동_고가,Frequency_교육문화/아동_저가,Frequency_교육문화/아동_중가,Frequency_식품/생활_고가,Frequency_식품/생활_저가,Frequency_식품/생활_중가,Frequency_의류/이미용_고가,Frequency_의류/이미용_저가,Frequency_의류/이미용_중가,Frequency_침구/주방_고가,Frequency_침구/주방_저가,Frequency_침구/주방_중가
1,0.0,6.935270454305057,5.131476851452711,5.637224496547161,0.0,0.0,0.0,0.0,0.9500909361273792,20.55545215353508,1.938580963783033,46.02080726744794,9.442071204254916,0.0,14.790048290524318,0.0,0.0,0.0
2,0.0,17.833552596784433,1.7104922838175705,4.026588926105116,0.0,1.6620746130210449,0.0,0.0,1.9001818722547583,21.58322476121183,0.0,85.18745175038237,8.497864083829423,0.0,2.6100085218572326,3.683009559050262,0.0,1.9502538792032096
3,0.0,29.722587661307383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.083317823030262,135.7006674648123,34.27081392256762,0.0,0.0,0.8700028406190775,0.0,0.0,0.0
4,0.0,3.9630116881743183,2.565738425726356,0.805317785221023,0.9914429851635838,0.8310373065105224,0.0,0.0,0.0,6.166635646060524,22.29368108350488,109.66660455221636,8.497864083829423,0.9784371805289784,13.050042609286162,0.0,0.9430364132758792,0.0
6,0.9094083639279232,7.9260233763486365,1.7104922838175705,0.0,0.9914429851635838,0.0,0.0,0.0,0.0,9.249953469090784,56.21884794970797,76.37495674172212,3.776828481701966,9.784371805289783,10.44003408742893,1.841504779525131,6.601254892931154,0.0
7,0.0,2.9722587661307385,0.8552461419087852,4.026588926105116,0.0,0.8310373065105224,0.0,3.2148943042345133,1.9001818722547583,6.166635646060524,8.72361433702365,47.979139491594665,3.776828481701966,0.0,5.220017043714465,2.7622571692876963,1.8860728265517583,0.0
8,0.0,4.953764610217898,0.0,0.0,0.0,2.493111919531567,0.0,0.0,3.8003637445095166,56.52749342222147,0.0,140.02075402649055,4.721035602127458,0.0,6.090019884333542,0.9207523897625656,0.0,0.0
9,0.0,0.9907529220435796,0.0,0.0,0.0,5.817261145573657,0.0,0.0,0.0,4.111090430707016,0.9692904818915166,10.770827232806964,23.60517801063729,0.0,39.15012782785849,0.0,0.0,0.0
10,0.9094083639279232,0.0,0.0,0.0,0.9914429851635838,0.8310373065105224,0.0,0.0,0.9500909361273792,5.13886303838377,184.16519155938812,198.77072075089217,0.0,0.0,4.350014203095387,0.0,4.715182066379396,0.0
11,2.72822509178377,7.9260233763486365,1.7104922838175705,0.0,0.0,1.6620746130210449,0.0,0.0,1.9001818722547583,11.305498684444292,2.90787144567455,43.08330893122786,14.163106806382372,0.0,3.48001136247631,4.603761948812827,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877161927566066,17.62499001732049,0.0,0.0,0.0,0.0,2.8291092398276376,0.0
13,0.0,4.953764610217898,0.0,0.0,0.9914429851635838,0.0,0.0,2.143262869489676,0.0,23.638769976565342,78.51252903321284,187.02072740601184,3.776828481701966,4.892185902644892,2.6100085218572326,0.0,3.7721456531035167,0.0
14,0.0,13.870540908610112,2.565738425726356,2.415953355663069,0.9914429851635838,0.8310373065105224,0.0,1.0716314347448377,0.9500909361273792,15.416589115151307,57.18813843159948,130.22909290575694,12.274692565531389,6.8490602637028495,11.310036928048008,0.0,0.9430364132758792,0.9751269396016048
15,0.0,1.9815058440871591,1.7104922838175705,0.0,0.0,0.8310373065105224,0.0,0.0,0.0,2.055545215353508,19.38580963783033,72.45829229342867,10.386278324680406,1.9568743610579569,9.570031246809853,0.0,1.8860728265517583,0.0
16,0.0,2.9722587661307385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111090430707016,0.0,26.43748502598073,0.0,0.0,0.0,0.0,0.0,0.0
17,7.275266911423387,0.0,15.394430554358134,0.0,0.0,0.0,0.0,0.0,0.0,5.13886303838377,1.938580963783033,16.645823905247127,6.6094498429784405,0.0,2.6100085218572326,0.0,0.0,0.9751269396016048
18,0.9094083639279232,10.898282142479376,14.539184412449348,2.415953355663069,0.0,0.8310373065105224,0.0,0.0,0.9500909361273792,13.3610438997978,15.508647710264263,72.45829229342867,23.60517801063729,0.0,14.790048290524318,0.9207523897625656,0.0,3.90050775840642
19,0.0,3.9630116881743183,0.8552461419087852,0.805317785221023,0.0,0.0,0.0,0.0,0.0,10.27772607676754,0.9692904818915166,55.81246838818154,6.6094498429784405,0.0,2.6100085218572326,0.0,0.0,0.9751269396016048
20,0.0,5.944517532261477,0.0,1.610635570442046,0.0,3.3241492260420897,0.0,0.0,0.9500909361273792,35.97204126868639,0.0,90.08328231074915,0.0,0.0,0.8700028406190775,0.0,0.0,0.9751269396016048
21,0.0,0.0,0.8552461419087852,0.0,0.9914429851635838,0.8310373065105224,1.0929387885909625,3.2148943042345133,0.9500909361273792,6.166635646060524,53.31097650403341,133.16659124197702,0.0,3.9137487221159137,0.8700028406190775,0.0,3.7721456531035167,0.9751269396016048
22,3.637633455711693,0.0,0.8552461419087852,0.0,0.0,0.0,0.0,0.0,0.0,4.111090430707016,0.0,42.1041428191545,6.6094498429784405,0.0,0.0,0.0,0.0,0.0
23,1.8188167278558467,0.0,1.7104922838175705,13.690402348757392,0.0,4.155186532552612,0.0,0.0,0.0,12.333271292121047,3.877161927566066,52.87497005196146,1.888414240850983,0.0,0.8700028406190775,0.0,0.0,0.9751269396016048
24,1.8188167278558467,0.9907529220435796,0.0,0.0,4.957214925817919,0.8310373065105224,0.0,0.0,0.0,3.083317823030262,20.355100119721847,64.62496339684179,0.0,6.8490602637028495,0.0,0.0,1.8860728265517583,0.0
25,1.8188167278558467,4.953764610217898,2.565738425726356,0.0,0.0,0.0,0.0,0.0,0.0,4.111090430707016,2.90787144567455,23.49998668976065,3.776828481701966,2.9353115415869357,13.050042609286162,0.9207523897625656,0.0,0.0
26,5.45645018356754,11.889035064522954,4.276230709543926,2.415953355663069,0.0,2.493111919531567,0.0,0.0,0.0,13.3610438997978,0.0,36.229146146714335,3.776828481701966,0.0,19.140062493619705,3.683009559050262,0.0,0.0
27,0.9094083639279232,0.0,1.7104922838175705,0.0,0.0,3.3241492260420897,0.0,0.0,0.0,17.472134330504815,4.846452409457583,62.66663117269507,8.497864083829423,1.9568743610579569,1.740005681238155,0.0,0.0,0.0
28,0.0,1.9815058440871591,0.8552461419087852,0.0,0.0,0.0,0.0,1.0716314347448377,0.0,10.27772607676754,107.59124348995834,125.33326234539014,0.0,7.8274974442318275,0.0,0.0,5.658218479655275,0.0
29,3.637633455711693,1.9815058440871591,1.7104922838175705,16.106355704420462,0.0,1.6620746130210449,0.0,0.0,3.8003637445095166,4.111090430707016,5.8157428913491,22.52082057768729,10.386278324680406,0.9784371805289784,10.44003408742893,2.7622571692876963,0.9430364132758792,0.9751269396016048
30,0.9094083639279232,19.815058440871592,1.7104922838175705,0.0,0.0,1.6620746130210449,0.0,0.0,0.0,6.166635646060524,77.54323855132132,182.12489684564505,15.107313926807864,0.9784371805289784,0.0,3.683009559050262,16.031619025689945,0.9751269396016048
31,0.0,10.898282142479376,1.7104922838175705,0.805317785221023,0.0,0.0,0.0,0.0,2.8502728083821376,15.416589115151307,0.0,76.37495674172212,0.0,0.0,1.740005681238155,0.0,0.0,0.0
32,0.0,0.0,1.7104922838175705,0.805317785221023,1.9828859703271675,0.0,0.0,1.0716314347448377,1.9001818722547583,16.444361722828063,13.570066746481231,134.14575735405035,0.0,0.0,2.6100085218572326,0.0,0.9430364132758792,0.0
33,0.0,0.9907529220435796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333271292121047,98.86762915293468,170.37490350076473,0.9442071204254916,8.805934624760805,1.740005681238155,0.0,2.8291092398276376,0.9751269396016048
34,0.0,19.815058440871592,1.7104922838175705,0.0,0.0,0.8310373065105224,0.0,0.0,0.0,30.833178230302615,2.90787144567455,131.2082590178303,0.0,0.0,7.830025565571698,0.0,0.0,0.0
35,0.9094083639279232,8.916776298392216,9.407707560996638,0.0,0.0,0.0,0.0,0.0,0.0,17.472134330504815,10.66219530080668,61.68746506062171,2.8326213612764746,1.9568743610579569,8.700028406190775,0.0,5.658218479655275,0.0
36,0.9094083639279232,9.907529220435796,0.8552461419087852,0.0,0.0,0.0,0.0,1.0716314347448377,2.8502728083821376,33.91649605333288,10.66219530080668,93.02078064696924,1.888414240850983,0.0,0.0,4.603761948812827,0.9430364132758792,6.825888577211234
37,0.9094083639279232,1.9815058440871591,0.8552461419087852,0.805317785221023,0.0,0.0,0.0,0.0,0.9500909361273792,17.472134330504815,0.9692904818915166,104.77077399184957,4.721035602127458,0.0,0.0,0.0,0.0,0.0
38,0.9094083639279232,7.9260233763486365,0.8552461419087852,0.0,0.9914429851635838,0.0,0.0,1.0716314347448377,1.9001818722547583,21.58322476121183,85.29756240645345,138.06242180234383,0.0,8.805934624760805,4.350014203095387,0.0,12.259473372586427,0.0
39,0.9094083639279232,5.944517532261477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166635646060524,3.877161927566066,58.74996672440163,15.107313926807864,0.0,0.8700028406190775,0.0,0.0,0.0
40,1.8188167278558467,2.9722587661307385,0.0,0.0,0.0,0.0,0.0,0.0,2.8502728083821376,6.166635646060524,45.55665264890128,50.916637827814746,5.665242722552949,2.9353115415869357,3.48001136247631,3.683009559050262,1.8860728265517583,0.0
41,1.8188167278558467,1.9815058440871591,0.0,4.8319067113261385,0.0,0.0,0.0,0.0,0.0,3.083317823030262,0.9692904818915166,62.66663117269507,0.0,0.0,1.740005681238155,0.0,0.0,0.9751269396016048
42,0.0,0.0,0.8552461419087852,0.0,0.0,0.8310373065105224,0.0,3.2148943042345133,0.0,11.305498684444292,41.67949072133521,142.95825236271062,0.0,26.417803874282416,4.350014203095387,0.0,9.430364132758791,0.0
43,0.0,0.9907529220435796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111090430707016,21.324390601613363,55.81246838818154,0.0,10.762808985818763,0.8700028406190775,0.0,7.544291306207033,0.0
44,0.9094083639279232,0.0,0.0,2.415953355663069,0.0,5.817261145573657,0.0,0.0,0.0,15.416589115151307,2.90787144567455,72.45829229342867,0.0,0.0,4.350014203095387,0.0,0.0,0.0
45,0.0,1.9815058440871591,0.0,0.0,0.0,0.0,0.0,0.0,1.9001818722547583,4.111090430707016,26.170843011070943,34.27081392256762,1.888414240850983,0.9784371805289784,3.48001136247631,0.0,2.8291092398276376,0.0
46,6.365858547495463,0.9907529220435796,0.0,0.0,0.0,0.8310373065105224,0.0,0.0,0.0,4.111090430707016,2.90787144567455,46.9999733795213,3.776828481701966,0.0,0.8700028406190775,0.0,0.0,0.0
47,0.0,5.944517532261477,0.8552461419087852,0.0,0.0,2.493111919531567,0.0,2.143262869489676,0.9500909361273792,20.55545215353508,135.7006674648123,158.6249101558844,0.0,3.9137487221159137,3.48001136247631,0.9207523897625656,11.31643695931055,0.9751269396016048
48,0.9094083639279232,4.953764610217898,3.420984567635141,0.0,0.0,1.6620746130210449,0.0,0.0,0.0,9.249953469090784,2.90787144567455,35.24998003464098,14.163106806382372,0.0,0.0,1.841504779525131,0.9430364132758792,0.0
49,3.637633455711693,8.916776298392216,0.0,0.0,0.0,0.8310373065105224,0.0,0.0,0.0,14.388816507474557,0.0,56.79163450025491,11.330485445105898,0.0,0.8700028406190775,2.7622571692876963,0.0,0.0
50,0.0,24.768823051089488,2.565738425726356,0.0,0.9914429851635838,10.80348498463679,0.0,3.2148943042345133,10.45100029740117,17.472134330504815,27.140133492962462,134.14575735405035,0.0,2.9353115415869357,1.740005681238155,1.841504779525131,0.0,0.9751269396016048
51,0.0,6.935270454305057,2.565738425726356,0.0,0.0,0.8310373065105224,0.0,3.2148943042345133,6.650636552891654,17.472134330504815,66.88104325051464,143.93741847478398,1.888414240850983,3.9137487221159137,1.740005681238155,0.0,9.430364132758791,0.9751269396016048
52,0.9094083639279232,5.944517532261477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1944082537372775,3.877161927566066,90.08328231074915,1.888414240850983,0.0,16.530053971762474,2.7622571692876963,0.0,2.9253808188048147
53,0.9094083639279232,0.9907529220435796,0.8552461419087852,12.079766778315346,0.0,1.6620746130210449,0.0,0.0,0.0,1.027772607676754,3.877161927566066,56.79163450025491,0.9442071204254916,0.0,0.0,0.0,0.0,0.0
54,0.0,5.944517532261477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.638769976565342,0.0,56.79163450025491,3.776828481701966,0.0,0.8700028406190775,0.0,0.0,0.0
55,0.0,2.9722587661307385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.083317823030262,47.49523361268431,29.374983362200812,0.0,2.9353115415869357,0.0,0.0,0.9430364132758792,0.0
56,3.637633455711693,6.935270454305057,1.7104922838175705,0.0,0.0,0.0,0.0,0.0,4.750454680636896,2.055545215353508,2.90787144567455,51.8958039398881,11.330485445105898,0.9784371805289784,0.8700028406190775,0.9207523897625656,0.0,1.9502538792032096
57,0.0,1.9815058440871591,0.0,0.0,0.9914429851635838,0.0,0.0,0.0,0.0,9.249953469090784,174.47228674047298,80.29162119001556,0.0,4.892185902644892,0.0,0.0,4.715182066379396,0.0
58,6.365858547495463,2.9722587661307385,0.0,0.0,0.0,2.493111919531567,0.0,0.0,1.9001818722547583,12.333271292121047,0.0,30.354149474274173,1.888414240850983,0.0,9.570031246809853,0.0,0.0,0.9751269396016048
59,0.9094083639279232,0.9907529220435796,1.7104922838175705,0.0,0.0,0.0,0.0,0.0,0.0,4.111090430707016,0.9692904818915166,68.54162784513524,4.721035602127458,0.0,0.0,0.9207523897625656,0.0,0.0
60,0.0,0.0,0.0,0.0,0.9914429851635838,0.0,0.0,1.0716314347448377,1.9001818722547583,13.3610438997978,38.77161927566066,96.93744509526267,4.721035602127458,15.654994888463657,2.6100085218572326,1.841504779525131,0.9430364132758792,0.0
