CUSTNO,주말,평일,주말 비율
1,132.0,394.0,0.2509505703422053
2,127.0,266.0,0.3231552162849873
3,56.0,309.0,0.15342465753424658
4,61.0,289.0,0.1742857142857143
6,111.0,473.0,0.19006849315068494
7,136.0,165.0,0.45182724252491696
8,380.0,335.0,0.5314685314685315
9,96.0,206.0,0.31788079470198677
10,561.0,801.0,0.4118942731277533
11,106.0,178.0,0.3732394366197183
12,44.0,152.0,0.22448979591836735
13,228.0,1046.0,0.17896389324960754
14,119.0,357.0,0.25
15,110.0,290.0,0.275
16,50.0,256.0,0.16339869281045752
17,120.0,250.0,0.32432432432432434
18,50.0,92.0,0.352112676056338
19,53.0,166.0,0.2420091324200913
20,117.0,280.0,0.2947103274559194
21,298.0,506.0,0.3706467661691542
22,72.0,153.0,0.32
23,173.0,192.0,0.473972602739726
24,83.0,235.0,0.2610062893081761
25,51.0,210.0,0.19540229885057472
26,96.0,287.0,0.2506527415143603
27,117.0,96.0,0.5492957746478874
28,67.0,433.0,0.134
29,178.0,203.0,0.4671916010498688
30,175.0,656.0,0.21058965102286403
31,304.0,83.0,0.7855297157622739
32,151.0,411.0,0.26868327402135234
33,335.0,535.0,0.3850574712643678
34,161.0,229.0,0.4128205128205128
35,178.0,207.0,0.4623376623376623
36,49.0,230.0,0.17562724014336917
37,223.0,235.0,0.4868995633187773
38,216.0,846.0,0.2033898305084746
39,59.0,200.0,0.2277992277992278
40,27.0,293.0,0.084375
41,26.0,257.0,0.09187279151943463
42,229.0,674.0,0.25359911406423036
43,141.0,309.0,0.31333333333333335
44,159.0,191.0,0.4542857142857143
45,106.0,244.0,0.3028571428571429
46,57.0,209.0,0.21428571428571427
47,181.0,411.0,0.30574324324324326
48,106.0,147.0,0.4189723320158103
49,50.0,194.0,0.20491803278688525
50,172.0,472.0,0.2670807453416149
51,188.0,395.0,0.32246998284734135
52,212.0,350.0,0.37722419928825623
53,73.0,205.0,0.26258992805755393
54,61.0,193.0,0.24015748031496062
55,111.0,270.0,0.29133858267716534
56,109.0,212.0,0.3395638629283489
57,136.0,457.0,0.22934232715008432
58,136.0,121.0,0.5291828793774319
59,143.0,209.0,0.40625
60,179.0,412.0,0.30287648054145516
61,94.0,491.0,0.1606837606837607
62,103.0,268.0,0.2776280323450135
63,52.0,169.0,0.23529411764705882
64,71.0,247.0,0.22327044025157233
65,113.0,273.0,0.2927461139896373
66,245.0,604.0,0.28857479387514723
67,127.0,679.0,0.1575682382133995
68,90.0,389.0,0.18789144050104384
69,246.0,1185.0,0.1719077568134172
70,71.0,137.0,0.34134615384615385
71,78.0,335.0,0.18886198547215496
72,162.0,281.0,0.3656884875846501
73,92.0,104.0,0.46938775510204084
74,46.0,233.0,0.16487455197132617
75,82.0,254.0,0.24404761904761904
76,139.0,199.0,0.41124260355029585
77,12.0,388.0,0.03
78,136.0,316.0,0.3008849557522124
79,77.0,718.0,0.09685534591194969
80,184.0,462.0,0.2848297213622291
81,92.0,232.0,0.2839506172839506
82,155.0,352.0,0.3057199211045365
83,136.0,281.0,0.3261390887290168
84,85.0,112.0,0.43147208121827413
85,159.0,227.0,0.4119170984455959
86,396.0,619.0,0.3901477832512315
87,108.0,102.0,0.5142857142857142
88,280.0,311.0,0.47377326565143824
89,207.0,585.0,0.26136363636363635
90,81.0,131.0,0.38207547169811323
91,44.0,313.0,0.12324929971988796
92,202.0,421.0,0.32423756019261635
93,66.0,149.0,0.30697674418604654
94,193.0,393.0,0.3293515358361775
95,164.0,315.0,0.34237995824634654
96,79.0,154.0,0.33905579399141633
97,294.0,424.0,0.40947075208913647
98,79.0,165.0,0.3237704918032787
99,118.0,383.0,0.23552894211576847
100,100.0,191.0,0.3436426116838488
101,89.0,234.0,0.2755417956656347
102,165.0,905.0,0.1542056074766355
103,84.0,206.0,0.2896551724137931
104,164.0,690.0,0.1920374707259953
105,183.0,647.0,0.22048192771084338
106,76.0,233.0,0.2459546925566343
107,91.0,254.0,0.263768115942029
108,119.0,282.0,0.2967581047381546
109,151.0,375.0,0.2870722433460076
110,301.0,242.0,0.5543278084714549
111,166.0,428.0,0.27946127946127947
112,89.0,276.0,0.24383561643835616
113,251.0,401.0,0.38496932515337423
114,82.0,225.0,0.2671009771986971
115,60.0,182.0,0.24793388429752067
116,115.0,552.0,0.1724137931034483
117,145.0,458.0,0.24046434494195687
118,83.0,208.0,0.2852233676975945
119,121.0,288.0,0.29584352078239606
120,88.0,332.0,0.20952380952380953
121,77.0,303.0,0.2026315789473684
122,219.0,241.0,0.47608695652173916
123,182.0,460.0,0.2834890965732087
124,132.0,117.0,0.5301204819277109
125,145.0,159.0,0.4769736842105263
126,168.0,529.0,0.24103299856527977
127,42.0,207.0,0.1686746987951807
128,91.0,255.0,0.2630057803468208
129,101.0,257.0,0.28212290502793297
130,263.0,196.0,0.5729847494553377
131,210.0,421.0,0.3328050713153724
132,299.0,571.0,0.34367816091954023
133,13.0,404.0,0.03117505995203837
134,132.0,264.0,0.3333333333333333
135,106.0,182.0,0.3680555555555556
136,82.0,104.0,0.44086021505376344
137,143.0,339.0,0.2966804979253112
138,166.0,263.0,0.38694638694638694
139,134.0,374.0,0.2637795275590551
140,122.0,224.0,0.35260115606936415
141,71.0,436.0,0.14003944773175542
143,502.0,114.0,0.814935064935065
144,60.0,2143.0,0.02723558783477077
145,235.0,109.0,0.6831395348837209
146,44.0,150.0,0.2268041237113402
147,44.0,600.0,0.06832298136645963
148,123.0,448.0,0.21541155866900175
149,83.0,269.0,0.23579545454545456
150,258.0,488.0,0.34584450402144773
151,94.0,371.0,0.2021505376344086
152,105.0,163.0,0.3917910447761194
153,91.0,310.0,0.22693266832917705
154,109.0,96.0,0.5317073170731708
155,134.0,256.0,0.3435897435897436
156,251.0,247.0,0.5040160642570282
157,98.0,271.0,0.26558265582655827
158,180.0,331.0,0.3522504892367906
159,48.0,223.0,0.17712177121771217
160,118.0,467.0,0.20170940170940171
161,130.0,178.0,0.42207792207792205
162,133.0,294.0,0.3114754098360656
163,163.0,395.0,0.2921146953405018
164,47.0,270.0,0.14826498422712933
165,86.0,120.0,0.4174757281553398
166,201.0,271.0,0.4258474576271186
167,93.0,251.0,0.2703488372093023
168,99.0,343.0,0.2239819004524887
169,50.0,239.0,0.17301038062283736
170,126.0,534.0,0.19090909090909092
171,84.0,228.0,0.2692307692307692
172,73.0,462.0,0.13644859813084112
173,195.0,590.0,0.2484076433121019
175,159.0,1798.0,0.08124680633622892
176,152.0,396.0,0.2773722627737226
177,72.0,170.0,0.2975206611570248
178,185.0,630.0,0.22699386503067484
179,287.0,329.0,0.4659090909090909
180,79.0,164.0,0.32510288065843623
181,85.0,293.0,0.22486772486772486
182,97.0,522.0,0.1567043618739903
183,250.0,781.0,0.24248302618816683
184,95.0,122.0,0.4377880184331797
185,255.0,536.0,0.3223767383059418
186,167.0,409.0,0.2899305555555556
187,93.0,142.0,0.39574468085106385
188,147.0,1073.0,0.12049180327868853
189,111.0,480.0,0.18781725888324874
190,292.0,257.0,0.5318761384335154
191,61.0,105.0,0.3674698795180723
192,135.0,353.0,0.2766393442622951
193,69.0,462.0,0.12994350282485875
194,202.0,613.0,0.24785276073619633
195,77.0,253.0,0.23333333333333334
196,161.0,359.0,0.3096153846153846
197,108.0,362.0,0.2297872340425532
198,144.0,354.0,0.2891566265060241
199,136.0,340.0,0.2857142857142857
200,111.0,286.0,0.2795969773299748
201,186.0,174.0,0.5166666666666667
202,124.0,699.0,0.15066828675577157
203,163.0,270.0,0.37644341801385683
204,106.0,477.0,0.18181818181818182
205,122.0,412.0,0.22846441947565543
206,204.0,523.0,0.28060522696011003
207,62.0,455.0,0.11992263056092843
208,109.0,87.0,0.5561224489795918
209,61.0,200.0,0.23371647509578544
210,204.0,295.0,0.4088176352705411
211,101.0,156.0,0.39299610894941633
212,183.0,535.0,0.25487465181058494
213,166.0,1542.0,0.09718969555035128
214,92.0,312.0,0.22772277227722773
215,107.0,557.0,0.16114457831325302
216,131.0,454.0,0.22393162393162394
217,64.0,161.0,0.28444444444444444
218,126.0,205.0,0.3806646525679758
219,243.0,526.0,0.3159947984395319
220,556.0,334.0,0.6247191011235955
221,173.0,316.0,0.3537832310838446
222,150.0,450.0,0.25
223,85.0,178.0,0.3231939163498099
224,78.0,128.0,0.3786407766990291
225,214.0,120.0,0.6407185628742516
226,84.0,255.0,0.24778761061946902
227,42.0,646.0,0.061046511627906974
228,123.0,472.0,0.20672268907563024
229,139.0,229.0,0.37771739130434784
230,120.0,259.0,0.316622691292876
231,232.0,449.0,0.3406754772393539
