CUSTNO,주말,평일,주말 비율
1,206.0,652.0,0.2400932400932401
2,217.0,596.0,0.26691266912669126
3,190.0,769.0,0.1981230448383733
4,168.0,562.0,0.23013698630136986
6,301.0,881.0,0.2546531302876481
7,255.0,329.0,0.4366438356164384
8,709.0,771.0,0.47905405405405405
9,181.0,401.0,0.31099656357388317
10,1168.0,1450.0,0.44614209320091675
11,218.0,353.0,0.38178633975481613
12,84.0,267.0,0.23931623931623933
13,420.0,1865.0,0.1838074398249453
14,328.0,745.0,0.30568499534016774
15,214.0,564.0,0.2750642673521851
16,82.0,395.0,0.1719077568134172
17,276.0,368.0,0.42857142857142855
18,196.0,354.0,0.3563636363636364
19,143.0,282.0,0.33647058823529413
20,179.0,608.0,0.22744599745870395
21,616.0,1055.0,0.3686415320167564
22,112.0,232.0,0.32558139534883723
23,336.0,295.0,0.5324881141045958
24,147.0,490.0,0.23076923076923078
25,85.0,364.0,0.18930957683741648
26,225.0,514.0,0.3044654939106901
27,266.0,242.0,0.5236220472440944
28,205.0,906.0,0.1845184518451845
29,291.0,429.0,0.4041666666666667
30,327.0,1479.0,0.18106312292358803
31,538.0,218.0,0.7116402116402116
32,308.0,837.0,0.2689956331877729
33,768.0,1071.0,0.4176182707993475
34,278.0,504.0,0.3554987212276215
35,378.0,372.0,0.504
36,190.0,548.0,0.25745257452574527
37,409.0,488.0,0.4559643255295429
38,403.0,1673.0,0.1941233140655106
39,111.0,358.0,0.23667377398720682
40,59.0,579.0,0.09247648902821316
41,31.0,542.0,0.05410122164048865
42,447.0,1306.0,0.2549914432401597
43,225.0,608.0,0.27010804321728693
44,370.0,431.0,0.46192259675405745
45,181.0,403.0,0.3099315068493151
46,120.0,371.0,0.24439918533604887
47,357.0,901.0,0.28378378378378377
48,212.0,313.0,0.4038095238095238
49,97.0,425.0,0.18582375478927204
50,380.0,961.0,0.2833706189410887
51,395.0,880.0,0.30980392156862746
52,296.0,714.0,0.29306930693069305
53,141.0,441.0,0.2422680412371134
54,140.0,408.0,0.25547445255474455
55,209.0,522.0,0.2859097127222982
56,176.0,382.0,0.3154121863799283
57,296.0,1157.0,0.2037164487267722
58,230.0,236.0,0.49356223175965663
59,226.0,427.0,0.3460949464012251
60,318.0,865.0,0.2688081149619611
61,233.0,1015.0,0.18669871794871795
62,254.0,489.0,0.34185733512786004
63,127.0,341.0,0.27136752136752135
64,115.0,517.0,0.1819620253164557
65,190.0,462.0,0.29141104294478526
66,430.0,1213.0,0.26171637248934876
67,264.0,1243.0,0.17518248175182483
68,237.0,991.0,0.19299674267100977
69,621.0,2358.0,0.2084592145015106
70,159.0,341.0,0.318
71,153.0,726.0,0.17406143344709898
72,302.0,514.0,0.3700980392156863
73,233.0,239.0,0.4936440677966102
74,80.0,509.0,0.13582342954159593
75,146.0,534.0,0.21470588235294116
76,341.0,360.0,0.4864479315263909
77,17.0,823.0,0.02023809523809524
78,246.0,543.0,0.311787072243346
79,222.0,1351.0,0.14113159567705022
80,329.0,894.0,0.26901062959934585
81,210.0,409.0,0.3392568659127625
82,280.0,670.0,0.29473684210526313
83,288.0,604.0,0.32286995515695066
84,135.0,205.0,0.39705882352941174
85,277.0,397.0,0.41097922848664686
86,695.0,1115.0,0.3839779005524862
87,215.0,231.0,0.4820627802690583
88,511.0,615.0,0.45381882770870335
89,429.0,1143.0,0.2729007633587786
90,161.0,288.0,0.3585746102449889
91,117.0,575.0,0.16907514450867053
92,473.0,906.0,0.34300217548948514
93,138.0,436.0,0.24041811846689895
94,313.0,651.0,0.32468879668049794
95,304.0,655.0,0.3169968717413973
96,194.0,384.0,0.3356401384083045
97,514.0,796.0,0.39236641221374047
98,210.0,363.0,0.36649214659685864
99,239.0,824.0,0.22483537158984007
100,200.0,418.0,0.32362459546925565
101,167.0,427.0,0.28114478114478114
102,391.0,1671.0,0.18962172647914646
103,183.0,487.0,0.27313432835820894
104,566.0,1402.0,0.28760162601626016
105,417.0,1387.0,0.2311529933481153
106,156.0,454.0,0.25573770491803277
107,197.0,436.0,0.31121642969984203
108,232.0,526.0,0.30606860158311344
109,314.0,755.0,0.293732460243218
110,617.0,501.0,0.5518783542039356
111,350.0,808.0,0.3022452504317789
112,209.0,554.0,0.27391874180865006
113,422.0,925.0,0.31328878990348924
114,176.0,397.0,0.30715532286212915
115,152.0,328.0,0.31666666666666665
116,277.0,1085.0,0.20337738619676946
117,239.0,768.0,0.23733862959285004
118,157.0,398.0,0.2828828828828829
119,239.0,606.0,0.2828402366863905
120,217.0,748.0,0.22487046632124352
121,171.0,509.0,0.2514705882352941
122,390.0,574.0,0.4045643153526971
123,394.0,804.0,0.328881469115192
124,274.0,213.0,0.5626283367556468
125,230.0,368.0,0.38461538461538464
126,301.0,902.0,0.2502078137988362
127,114.0,402.0,0.22093023255813954
128,186.0,483.0,0.27802690582959644
129,201.0,565.0,0.26240208877284593
130,422.0,422.0,0.5
131,605.0,1060.0,0.3633633633633634
132,540.0,998.0,0.3511053315994798
133,48.0,897.0,0.050793650793650794
134,203.0,424.0,0.3237639553429027
135,201.0,374.0,0.34956521739130436
136,216.0,208.0,0.5094339622641509
137,238.0,664.0,0.2638580931263858
138,258.0,461.0,0.3588317107093185
139,226.0,821.0,0.21585482330468003
140,261.0,453.0,0.36554621848739494
141,157.0,845.0,0.156686626746507
143,968.0,240.0,0.8013245033112583
144,179.0,4628.0,0.03723736218015394
145,446.0,233.0,0.6568483063328424
146,76.0,307.0,0.19843342036553524
147,71.0,1317.0,0.051152737752161385
148,265.0,808.0,0.24697110904007455
149,162.0,449.0,0.265139116202946
150,465.0,972.0,0.3235908141962422
151,279.0,748.0,0.27166504381694256
152,253.0,439.0,0.36560693641618497
153,194.0,615.0,0.23980222496909764
154,273.0,264.0,0.5083798882681564
155,223.0,504.0,0.30674002751031637
156,456.0,562.0,0.44793713163064836
157,146.0,616.0,0.19160104986876642
158,300.0,593.0,0.335946248600224
159,90.0,383.0,0.19027484143763213
160,210.0,852.0,0.1977401129943503
161,166.0,302.0,0.3547008547008547
162,271.0,542.0,0.3333333333333333
163,380.0,804.0,0.32094594594594594
164,84.0,652.0,0.11413043478260869
165,159.0,273.0,0.3680555555555556
166,354.0,534.0,0.39864864864864863
167,151.0,508.0,0.2291350531107739
168,228.0,676.0,0.252212389380531
169,134.0,605.0,0.18132611637347767
170,272.0,1190.0,0.18604651162790697
171,156.0,468.0,0.25
172,182.0,970.0,0.1579861111111111
173,429.0,1121.0,0.2767741935483871
175,305.0,3432.0,0.08161626973508161
176,289.0,780.0,0.27034611786716556
177,132.0,368.0,0.264
178,270.0,1210.0,0.18243243243243243
179,543.0,591.0,0.47883597883597884
180,161.0,363.0,0.30725190839694655
181,128.0,592.0,0.17777777777777778
182,179.0,1025.0,0.14867109634551495
183,507.0,1326.0,0.2765957446808511
184,181.0,302.0,0.3747412008281574
185,470.0,893.0,0.3448275862068966
186,289.0,882.0,0.24679760888129804
187,141.0,324.0,0.3032258064516129
188,463.0,1954.0,0.19155978485726108
189,190.0,884.0,0.17690875232774675
190,461.0,442.0,0.5105204872646734
191,152.0,240.0,0.3877551020408163
192,252.0,718.0,0.2597938144329897
193,210.0,893.0,0.19038984587488667
