CUSTNO,주말,평일,주말 비율
1,198.0,708.0,0.2185430463576159
2,271.0,600.0,0.3111366245694604
3,152.0,807.0,0.15849843587069865
4,165.0,540.0,0.23404255319148937
6,289.0,857.0,0.25218150087260033
7,247.0,341.0,0.4200680272108844
8,643.0,720.0,0.47175348495964786
9,166.0,364.0,0.3132075471698113
10,1147.0,1479.0,0.4367859862909368
11,221.0,418.0,0.3458528951486698
12,87.0,270.0,0.24369747899159663
13,420.0,1697.0,0.19839395370807747
14,317.0,727.0,0.303639846743295
15,237.0,568.0,0.29440993788819875
16,71.0,378.0,0.15812917594654788
17,245.0,337.0,0.4209621993127148
18,212.0,426.0,0.3322884012539185
19,133.0,310.0,0.3002257336343115
20,196.0,654.0,0.23058823529411765
21,586.0,959.0,0.37928802588996763
22,151.0,232.0,0.39425587467362927
23,363.0,333.0,0.521551724137931
24,146.0,479.0,0.2336
25,97.0,342.0,0.22095671981776766
26,278.0,473.0,0.37017310252996005
27,235.0,222.0,0.5142231947483589
28,228.0,865.0,0.20860018298261665
29,283.0,400.0,0.4143484626647145
30,309.0,1411.0,0.17965116279069768
31,512.0,188.0,0.7314285714285714
32,311.0,765.0,0.28903345724907065
33,764.0,973.0,0.43983880253310303
34,276.0,589.0,0.3190751445086705
35,341.0,380.0,0.47295423023578365
36,163.0,488.0,0.250384024577573
37,385.0,414.0,0.4818523153942428
38,352.0,1635.0,0.17715148465022648
39,117.0,333.0,0.26
40,63.0,594.0,0.0958904109589041
41,33.0,463.0,0.06653225806451613
42,403.0,1168.0,0.256524506683641
43,227.0,546.0,0.2936610608020699
44,368.0,381.0,0.49132176234979974
45,184.0,390.0,0.3205574912891986
46,106.0,355.0,0.2299349240780911
47,436.0,1000.0,0.30362116991643456
48,198.0,303.0,0.39520958083832336
49,89.0,431.0,0.17115384615384616
50,393.0,892.0,0.3058365758754864
51,444.0,1051.0,0.29698996655518395
52,306.0,673.0,0.3125638406537283
53,140.0,423.0,0.24866785079928952
54,126.0,396.0,0.2413793103448276
55,202.0,537.0,0.2733423545331529
56,167.0,408.0,0.29043478260869565
57,298.0,1082.0,0.21594202898550724
58,250.0,226.0,0.5252100840336135
59,234.0,419.0,0.35834609494640124
60,299.0,772.0,0.2791783380018674
61,240.0,1018.0,0.1907790143084261
62,270.0,468.0,0.36585365853658536
63,123.0,329.0,0.2721238938053097
64,148.0,618.0,0.19321148825065274
65,190.0,498.0,0.2761627906976744
66,443.0,1179.0,0.27311960542540076
67,249.0,1088.0,0.1862378459237098
68,241.0,969.0,0.19917355371900827
69,622.0,2123.0,0.22659380692167577
70,197.0,419.0,0.3198051948051948
71,171.0,675.0,0.20212765957446807
72,261.0,466.0,0.35900962861072905
73,214.0,281.0,0.43232323232323233
74,93.0,528.0,0.1497584541062802
75,169.0,498.0,0.25337331334332835
76,369.0,320.0,0.5355587808417998
77,25.0,783.0,0.03094059405940594
78,256.0,506.0,0.3359580052493438
79,175.0,1356.0,0.11430437622468975
80,351.0,894.0,0.2819277108433735
81,200.0,387.0,0.34071550255536626
82,283.0,652.0,0.30267379679144385
83,255.0,536.0,0.3223767383059418
84,142.0,257.0,0.3558897243107769
85,230.0,351.0,0.3958691910499139
86,647.0,1075.0,0.37572590011614404
87,224.0,218.0,0.5067873303167421
88,503.0,633.0,0.44278169014084506
89,402.0,1045.0,0.2778161713890809
90,163.0,244.0,0.4004914004914005
91,110.0,565.0,0.16296296296296298
92,515.0,859.0,0.3748180494905386
93,144.0,365.0,0.2829076620825147
94,271.0,523.0,0.3413098236775819
95,263.0,686.0,0.27713382507903056
96,176.0,398.0,0.30662020905923343
97,567.0,735.0,0.43548387096774194
98,218.0,394.0,0.3562091503267974
99,249.0,764.0,0.2458045409674235
100,179.0,402.0,0.3080895008605852
101,171.0,424.0,0.28739495798319326
102,407.0,1702.0,0.19298245614035087
103,178.0,490.0,0.26646706586826346
104,541.0,1294.0,0.29482288828337877
105,399.0,1438.0,0.21720195971692977
106,150.0,432.0,0.25773195876288657
107,195.0,444.0,0.3051643192488263
108,188.0,514.0,0.2678062678062678
109,341.0,784.0,0.3031111111111111
110,630.0,521.0,0.5473501303214596
111,368.0,776.0,0.32167832167832167
112,168.0,456.0,0.2692307692307692
113,453.0,854.0,0.34659525631216526
114,188.0,445.0,0.296998420221169
115,155.0,349.0,0.30753968253968256
116,285.0,1050.0,0.21348314606741572
117,253.0,795.0,0.24141221374045801
118,145.0,397.0,0.26752767527675275
119,234.0,587.0,0.2850182704019488
120,215.0,683.0,0.23942093541202672
121,162.0,455.0,0.2625607779578606
122,357.0,490.0,0.4214876033057851
123,351.0,924.0,0.2752941176470588
124,289.0,205.0,0.5850202429149798
125,270.0,399.0,0.40358744394618834
126,288.0,872.0,0.2482758620689655
127,102.0,366.0,0.21794871794871795
128,171.0,466.0,0.2684458398744113
129,177.0,507.0,0.25877192982456143
130,415.0,502.0,0.4525627044711014
131,595.0,1059.0,0.3597339782345828
132,601.0,1082.0,0.3571004159239453
133,93.0,831.0,0.10064935064935066
134,196.0,382.0,0.3391003460207612
135,184.0,385.0,0.3233743409490334
136,199.0,201.0,0.4975
137,246.0,615.0,0.2857142857142857
138,232.0,444.0,0.3431952662721893
139,246.0,682.0,0.2650862068965517
140,254.0,494.0,0.339572192513369
141,142.0,807.0,0.14963119072708114
143,902.0,233.0,0.7947136563876652
144,160.0,5437.0,0.028586742897981063
145,451.0,211.0,0.6812688821752266
146,88.0,312.0,0.22
147,68.0,1228.0,0.05246913580246913
148,253.0,788.0,0.2430355427473583
149,165.0,452.0,0.26742301458670986
150,482.0,1013.0,0.32240802675585284
151,320.0,730.0,0.3047619047619048
152,232.0,524.0,0.30687830687830686
153,198.0,621.0,0.24175824175824176
154,286.0,203.0,0.5848670756646217
155,184.0,531.0,0.2573426573426573
156,480.0,576.0,0.45454545454545453
157,162.0,585.0,0.21686746987951808
158,298.0,523.0,0.3629719853836784
159,81.0,385.0,0.17381974248927037
160,234.0,801.0,0.22608695652173913
161,199.0,383.0,0.34192439862542956
162,263.0,565.0,0.3176328502415459
163,385.0,779.0,0.33075601374570446
164,73.0,440.0,0.14230019493177387
165,147.0,259.0,0.3620689655172414
166,344.0,455.0,0.4305381727158949
167,153.0,494.0,0.23647604327666152
168,198.0,671.0,0.22784810126582278
169,119.0,504.0,0.19101123595505617
170,284.0,1048.0,0.2132132132132132
171,138.0,404.0,0.25461254612546125
172,164.0,909.0,0.15284249767008387
173,392.0,1100.0,0.26273458445040215
175,280.0,3333.0,0.07749792416274565
176,274.0,751.0,0.2673170731707317
177,143.0,385.0,0.2708333333333333
178,289.0,1056.0,0.21486988847583643
179,563.0,561.0,0.5008896797153025
180,165.0,371.0,0.30783582089552236
181,116.0,523.0,0.18153364632237873
182,152.0,937.0,0.13957759412304868
183,558.0,1267.0,0.30575342465753425
184,175.0,309.0,0.3615702479338843
185,390.0,794.0,0.3293918918918919
186,263.0,837.0,0.2390909090909091
187,170.0,276.0,0.3811659192825112
188,368.0,1877.0,0.16391982182628062
189,165.0,832.0,0.16549648946840523
190,503.0,398.0,0.55826859045505
191,132.0,228.0,0.36666666666666664
192,219.0,589.0,0.27103960396039606
193,215.0,845.0,0.2028301886792453
194,335.0,1232.0,0.21378430121250797
195,122.0,451.0,0.21291448516579406
196,295.0,743.0,0.2842003853564547
197,211.0,734.0,0.22328042328042327
198,279.0,745.0,0.2724609375
199,208.0,525.0,0.2837653478854025
200,290.0,698.0,0.2935222672064777
201,326.0,436.0,0.42782152230971127
202,214.0,1176.0,0.1539568345323741
203,354.0,520.0,0.40503432494279173
204,235.0,1005.0,0.18951612903225806
205,277.0,898.0,0.23574468085106384
206,422.0,1129.0,0.2720825274016763
207,131.0,794.0,0.14162162162162162
208,214.0,187.0,0.5336658354114713
209,131.0,375.0,0.25889328063241107
210,308.0,487.0,0.38742138364779877
211,133.0,347.0,0.27708333333333335
212,353.0,1037.0,0.2539568345323741
213,408.0,2717.0,0.13056
214,251.0,667.0,0.27342047930283225
215,178.0,1129.0,0.13618974751338944
216,261.0,853.0,0.23429084380610413
217,115.0,339.0,0.2533039647577093
218,224.0,407.0,0.3549920760697306
219,358.0,677.0,0.3458937198067633
220,1056.0,719.0,0.5949295774647887
221,302.0,628.0,0.3247311827956989
222,325.0,633.0,0.33924843423799583
223,111.0,366.0,0.23270440251572327
224,176.0,227.0,0.43672456575682383
225,346.0,320.0,0.5195195195195195
226,194.0,538.0,0.2650273224043716
227,78.0,1168.0,0.06260032102728733
228,277.0,794.0,0.2586367880485528
229,293.0,510.0,0.36488169364881695
230,227.0,417.0,0.35248447204968947
231,444.0,855.0,0.3418013856812933
232,436.0,1213.0,0.2644026682838084
233,299.0,775.0,0.2783985102420857
234,194.0,616.0,0.23950617283950618
235,397.0,522.0,0.4319912948857454
236,257.0,938.0,0.21506276150627615
237,613.0,400.0,0.6051332675222113
238,54.0,578.0,0.08544303797468354
239,212.0,446.0,0.3221884498480243
240,168.0,357.0,0.32
241,191.0,477.0,0.28592814371257486
242,333.0,596.0,0.35844994617868675
243,181.0,560.0,0.24426450742240216
245,348.0,1579.0,0.18059159314997406
246,176.0,359.0,0.32897196261682243
247,1085.0,688.0,0.6119571347997744
248,321.0,1027.0,0.2381305637982196
249,67.0,433.0,0.134
250,198.0,515.0,0.2776998597475456
251,30.0,532.0,0.05338078291814947
252,187.0,354.0,0.3456561922365989
253,197.0,226.0,0.4657210401891253
254,167.0,567.0,0.22752043596730245
255,120.0,644.0,0.15706806282722513
256,214.0,636.0,0.25176470588235295
257,416.0,1693.0,0.19724988146040778
258,224.0,376.0,0.37333333333333335
259,745.0,1861.0,0.28587874136607827
260,196.0,930.0,0.17406749555950266
261,131.0,357.0,0.26844262295081966
262,439.0,894.0,0.3293323330832708
263,261.0,657.0,0.28431372549019607
264,431.0,1278.0,0.2521942656524283
265,139.0,414.0,0.2513562386980108
266,94.0,399.0,0.19066937119675456
267,259.0,180.0,0.5899772209567198
268,289.0,886.0,0.24595744680851064
269,1174.0,2528.0,0.3171258779038358
270,369.0,763.0,0.32597173144876324
271,224.0,320.0,0.4117647058823529
272,411.0,910.0,0.3111279333838001
273,194.0,649.0,0.23013048635824437
274,306.0,681.0,0.3100303951367781
275,511.0,1496.0,0.25460886895864476
276,562.0,1763.0,0.2417204301075269
277,308.0,756.0,0.2894736842105263
278,400.0,1156.0,0.2570694087403599
279,111.0,512.0,0.1781701444622793
280,269.0,413.0,0.3944281524926686
281,506.0,637.0,0.4426946631671041
282,132.0,478.0,0.21639344262295082
283,138.0,403.0,0.25508317929759705
284,97.0,302.0,0.24310776942355888
285,19.0,610.0,0.030206677265500796
286,299.0,446.0,0.40134228187919463
287,304.0,365.0,0.45440956651718983
288,303.0,1429.0,0.17494226327944573
289,339.0,368.0,0.4794908062234795
290,311.0,1062.0,0.22651128914785143
291,330.0,1079.0,0.23420865862313697
292,383.0,726.0,0.345356176735798
293,165.0,723.0,0.1858108108108108
294,101.0,244.0,0.2927536231884058
295,48.0,329.0,0.1273209549071618
296,506.0,1152.0,0.30518697225572977
297,285.0,455.0,0.38513513513513514
298,214.0,796.0,0.21188118811881188
299,171.0,447.0,0.2766990291262136
300,342.0,1235.0,0.21686746987951808
301,232.0,347.0,0.4006908462867012
302,247.0,653.0,0.27444444444444444
303,346.0,1320.0,0.20768307322929172
304,82.0,169.0,0.32669322709163345
305,387.0,977.0,0.2837243401759531
306,216.0,416.0,0.34177215189873417
307,330.0,440.0,0.42857142857142855
308,52.0,684.0,0.07065217391304347
309,219.0,353.0,0.38286713286713286
310,428.0,691.0,0.38248436103663985
311,302.0,607.0,0.33223322332233224
312,222.0,900.0,0.19786096256684493
313,602.0,897.0,0.4016010673782522
314,231.0,568.0,0.28911138923654567
315,403.0,696.0,0.3666969972702457
316,199.0,877.0,0.18494423791821563
317,297.0,893.0,0.2495798319327731
318,208.0,331.0,0.38589981447124305
319,116.0,342.0,0.25327510917030566
320,279.0,538.0,0.34149326805385555
321,387.0,958.0,0.28773234200743497
322,317.0,1105.0,0.22292545710267228
323,166.0,773.0,0.17678381256656017
324,289.0,941.0,0.23495934959349593
325,147.0,404.0,0.26678765880217786
326,250.0,628.0,0.2847380410022779
327,162.0,293.0,0.35604395604395606
328,16.0,363.0,0.04221635883905013
329,107.0,1076.0,0.0904480135249366
330,278.0,527.0,0.3453416149068323
331,144.0,874.0,0.14145383104125736
332,302.0,1033.0,0.22621722846441947
333,586.0,1589.0,0.2694252873563218
334,171.0,226.0,0.43073047858942065
335,197.0,556.0,0.26162018592297476
336,121.0,733.0,0.14168618266978922
337,402.0,500.0,0.44567627494456763
338,150.0,869.0,0.14720314033366044
339,424.0,1490.0,0.22152560083594566
340,129.0,233.0,0.356353591160221
341,120.0,338.0,0.26200873362445415
342,231.0,1045.0,0.1810344827586207
343,211.0,444.0,0.32213740458015266
344,213.0,577.0,0.26962025316455696
345,135.0,316.0,0.29933481152993346
346,69.0,399.0,0.14743589743589744
347,360.0,771.0,0.3183023872679045
348,381.0,1484.0,0.20428954423592494
349,278.0,1070.0,0.2062314540059347
350,261.0,693.0,0.27358490566037735
351,238.0,762.0,0.238
352,154.0,398.0,0.27898550724637683
353,488.0,479.0,0.5046535677352637
354,209.0,719.0,0.2252155172413793
355,264.0,495.0,0.34782608695652173
356,198.0,344.0,0.36531365313653136
357,388.0,694.0,0.3585951940850277
358,173.0,224.0,0.4357682619647355
359,338.0,1053.0,0.24299065420560748
360,330.0,1502.0,0.18013100436681223
361,246.0,655.0,0.2730299667036626
362,289.0,877.0,0.2478559176672384
363,229.0,551.0,0.2935897435897436
364,236.0,715.0,0.24815983175604628
365,338.0,1093.0,0.23619846261355695
366,141.0,401.0,0.26014760147601473
367,451.0,1240.0,0.2667060910703726
368,168.0,1114.0,0.1310452418096724
369,171.0,297.0,0.36538461538461536
370,194.0,976.0,0.1658119658119658
371,440.0,682.0,0.39215686274509803
372,460.0,886.0,0.34175334323922735
373,321.0,519.0,0.3821428571428571
374,9.0,548.0,0.01615798922800718
375,196.0,369.0,0.34690265486725663
376,241.0,710.0,0.25341745531019977
377,285.0,519.0,0.35447761194029853
378,314.0,479.0,0.39596469104665827
379,148.0,256.0,0.36633663366336633
380,256.0,814.0,0.23925233644859814
381,194.0,279.0,0.41014799154334036
382,161.0,418.0,0.27806563039723664
383,71.0,289.0,0.19722222222222222
384,432.0,707.0,0.37928007023705007
385,291.0,871.0,0.2504302925989673
386,216.0,600.0,0.2647058823529412
387,434.0,963.0,0.31066571224051537
388,211.0,523.0,0.28746594005449594
389,651.0,1842.0,0.2611311672683514
390,287.0,736.0,0.2805474095796676
391,252.0,783.0,0.24347826086956523
392,138.0,389.0,0.2618595825426945
393,87.0,339.0,0.20422535211267606
394,183.0,1141.0,0.13821752265861026
395,301.0,1188.0,0.20214909335124245
396,255.0,900.0,0.22077922077922077
397,307.0,882.0,0.25820016820857866
398,204.0,668.0,0.23394495412844038
399,88.0,294.0,0.23036649214659685
400,99.0,979.0,0.09183673469387756
401,194.0,252.0,0.4349775784753363
402,205.0,363.0,0.3609154929577465
403,284.0,677.0,0.29552549427679503
404,193.0,636.0,0.23281061519903498
405,234.0,433.0,0.35082458770614694
406,295.0,772.0,0.27647610121836924
407,288.0,208.0,0.5806451612903226
408,152.0,319.0,0.3227176220806794
409,173.0,450.0,0.27768860353130015
410,137.0,362.0,0.2745490981963928
411,369.0,476.0,0.4366863905325444
412,244.0,925.0,0.20872540633019676
413,110.0,851.0,0.11446409989594172
414,237.0,416.0,0.36294027565084225
415,381.0,1459.0,0.20706521739130435
416,254.0,285.0,0.4712430426716141
417,146.0,342.0,0.29918032786885246
418,260.0,881.0,0.22787028921998248
419,76.0,458.0,0.14232209737827714
420,420.0,396.0,0.5147058823529411
421,854.0,1856.0,0.3151291512915129
422,75.0,423.0,0.15060240963855423
423,243.0,397.0,0.3796875
424,337.0,816.0,0.29228100607111884
425,324.0,473.0,0.4065244667503137
426,110.0,558.0,0.16467065868263472
427,148.0,300.0,0.33035714285714285
428,227.0,894.0,0.2024977698483497
429,175.0,679.0,0.20491803278688525
430,182.0,453.0,0.2866141732283465
431,148.0,327.0,0.31157894736842107
432,571.0,219.0,0.7227848101265822
433,315.0,385.0,0.45
434,288.0,1390.0,0.17163289630512515
435,203.0,322.0,0.38666666666666666
436,167.0,411.0,0.2889273356401384
437,209.0,643.0,0.24530516431924881
438,182.0,455.0,0.2857142857142857
439,387.0,960.0,0.2873051224944321
440,325.0,315.0,0.5078125
441,128.0,505.0,0.20221169036334913
442,43.0,3013.0,0.01407068062827225
443,87.0,347.0,0.20046082949308755
444,236.0,651.0,0.266065388951522
445,81.0,417.0,0.16265060240963855
446,271.0,1517.0,0.15156599552572708
447,119.0,532.0,0.1827956989247312
448,110.0,398.0,0.21653543307086615
449,321.0,940.0,0.25455987311657413
450,319.0,658.0,0.3265097236438076
451,815.0,445.0,0.6468253968253969
452,259.0,1481.0,0.14885057471264368
453,139.0,566.0,0.1971631205673759
454,171.0,758.0,0.18406889128094725
455,191.0,628.0,0.23321123321123322
456,555.0,1557.0,0.2627840909090909
457,1046.0,2837.0,0.269379345866598
458,207.0,964.0,0.17677198975234842
459,1063.0,245.0,0.8126911314984709
461,93.0,476.0,0.1634446397188049
462,210.0,521.0,0.2872777017783858
463,245.0,472.0,0.3417015341701534
464,413.0,1084.0,0.2758851035404142
465,459.0,800.0,0.36457505957108816
466,153.0,630.0,0.19540229885057472
467,300.0,923.0,0.24529844644317253
468,171.0,1043.0,0.14085667215815487
469,105.0,514.0,0.16962843295638125
470,274.0,846.0,0.24464285714285713
471,347.0,248.0,0.5831932773109244
472,222.0,753.0,0.2276923076923077
473,336.0,769.0,0.3040723981900452
474,490.0,1462.0,0.2510245901639344
475,317.0,633.0,0.3336842105263158
476,184.0,1799.0,0.09278870398386284
477,154.0,433.0,0.262350936967632
478,131.0,682.0,0.16113161131611317
479,248.0,807.0,0.23507109004739338
480,597.0,227.0,0.7245145631067961
481,276.0,506.0,0.35294117647058826
482,279.0,562.0,0.33174791914387636
483,126.0,294.0,0.3
484,167.0,371.0,0.3104089219330855
485,169.0,324.0,0.34279918864097364
486,297.0,518.0,0.36441717791411044
487,285.0,1068.0,0.2106430155210643
488,525.0,1500.0,0.25925925925925924
489,350.0,686.0,0.33783783783783783
490,123.0,632.0,0.1629139072847682
491,292.0,1052.0,0.21726190476190477
492,145.0,572.0,0.20223152022315202
493,301.0,1300.0,0.18800749531542785
494,227.0,479.0,0.32152974504249293
495,265.0,668.0,0.2840300107181136
496,167.0,1044.0,0.13790255986787778
497,462.0,1139.0,0.28856964397251716
498,192.0,659.0,0.2256169212690952
499,185.0,398.0,0.31732418524871353
500,516.0,1102.0,0.3189122373300371
501,148.0,213.0,0.4099722991689751
502,557.0,1170.0,0.322524609148813
503,723.0,2435.0,0.22894236858771375
504,245.0,418.0,0.3695324283559578
505,356.0,992.0,0.26409495548961426
506,163.0,538.0,0.23252496433666192
507,267.0,625.0,0.29932735426008966
508,149.0,651.0,0.18625
509,223.0,474.0,0.3199426111908178
510,134.0,758.0,0.15022421524663676
511,302.0,852.0,0.2616984402079723
512,229.0,629.0,0.2668997668997669
513,57.0,358.0,0.13734939759036144
514,349.0,709.0,0.32986767485822305
515,77.0,577.0,0.11773700305810397
516,347.0,1265.0,0.2152605459057072
517,222.0,519.0,0.29959514170040485
518,294.0,776.0,0.27476635514018694
519,158.0,396.0,0.2851985559566787
520,297.0,265.0,0.5284697508896797
521,558.0,1079.0,0.340867440439829
522,210.0,887.0,0.19143117593436645
523,93.0,1831.0,0.04833679833679834
524,360.0,1373.0,0.20773225620311597
525,227.0,628.0,0.2654970760233918
526,486.0,886.0,0.35422740524781343
527,317.0,855.0,0.27047781569965873
528,90.0,337.0,0.2107728337236534
529,359.0,760.0,0.32082216264521896
530,269.0,230.0,0.5390781563126252
531,103.0,400.0,0.2047713717693837
532,154.0,268.0,0.36492890995260663
533,406.0,696.0,0.3684210526315789
534,115.0,330.0,0.25842696629213485
535,193.0,291.0,0.3987603305785124
536,35.0,517.0,0.06340579710144928
537,244.0,968.0,0.20132013201320131
538,238.0,432.0,0.35522388059701493
539,144.0,602.0,0.19302949061662197
540,109.0,810.0,0.11860718171926006
541,298.0,1260.0,0.19127086007702182
542,350.0,252.0,0.5813953488372093
543,226.0,622.0,0.2665094339622642
544,317.0,392.0,0.44710860366713684
545,153.0,325.0,0.3200836820083682
546,168.0,266.0,0.3870967741935484
547,303.0,989.0,0.23452012383900928
548,440.0,529.0,0.4540763673890609
549,251.0,426.0,0.3707533234859675
550,175.0,475.0,0.2692307692307692
551,313.0,1153.0,0.21350613915416097
552,208.0,445.0,0.31852986217457885
553,148.0,586.0,0.2016348773841962
554,195.0,340.0,0.3644859813084112
555,171.0,622.0,0.21563682219419925
556,321.0,1155.0,0.21747967479674796
557,258.0,1247.0,0.17142857142857143
558,173.0,393.0,0.30565371024734983
559,870.0,82.0,0.9138655462184874
560,175.0,245.0,0.4166666666666667
561,272.0,903.0,0.23148936170212767
562,22.0,582.0,0.03642384105960265
563,267.0,1559.0,0.14622124863088717
564,183.0,864.0,0.17478510028653296
565,118.0,442.0,0.21071428571428572
566,172.0,365.0,0.3202979515828678
567,244.0,656.0,0.27111111111111114
568,119.0,518.0,0.18681318681318682
569,307.0,546.0,0.35990621336459555
570,305.0,631.0,0.32585470085470086
571,206.0,433.0,0.3223787167449139
572,127.0,445.0,0.22202797202797203
573,397.0,1131.0,0.25981675392670156
574,209.0,1218.0,0.14646110721793973
575,228.0,661.0,0.25646794150731156
576,252.0,593.0,0.2982248520710059
577,232.0,485.0,0.32357043235704325
578,841.0,858.0,0.4949970570924073
579,77.0,388.0,0.16559139784946236
580,222.0,563.0,0.28280254777070063
581,187.0,689.0,0.2134703196347032
582,185.0,350.0,0.34579439252336447
583,164.0,818.0,0.1670061099796334
584,285.0,375.0,0.4318181818181818
585,192.0,469.0,0.29046898638426627
586,161.0,339.0,0.322
587,201.0,365.0,0.3551236749116608
588,608.0,1731.0,0.2599401453612655
589,236.0,434.0,0.3522388059701492
590,225.0,617.0,0.2672209026128266
591,252.0,1034.0,0.19595645412130638
592,157.0,745.0,0.17405764966740578
593,121.0,272.0,0.30788804071246817
594,229.0,248.0,0.480083857442348
595,94.0,176.0,0.34814814814814815
596,311.0,1001.0,0.23704268292682926
597,431.0,331.0,0.5656167979002624
598,277.0,454.0,0.3789329685362517
599,311.0,623.0,0.3329764453961456
600,539.0,1258.0,0.29994435169727324
601,88.0,470.0,0.15770609318996415
602,161.0,207.0,0.4375
603,175.0,475.0,0.2692307692307692
604,65.0,516.0,0.11187607573149742
605,211.0,681.0,0.2365470852017937
606,130.0,439.0,0.22847100175746923
607,237.0,678.0,0.25901639344262295
608,323.0,952.0,0.25333333333333335
609,147.0,467.0,0.23941368078175895
610,90.0,531.0,0.14492753623188406
