CUSTNO,주말,평일,주말 비율
1,183.0,636.0,0.22344322344322345
2,209.0,568.0,0.26898326898326896
3,175.0,668.0,0.20759193357058126
4,137.0,523.0,0.20757575757575758
6,285.0,924.0,0.23573200992555832
7,252.0,336.0,0.42857142857142855
8,718.0,762.0,0.4851351351351351
9,206.0,406.0,0.3366013071895425
10,1068.0,1466.0,0.4214680347277032
11,230.0,354.0,0.3938356164383562
12,96.0,296.0,0.24489795918367346
13,421.0,1898.0,0.18154376886589046
14,254.0,668.0,0.2754880694143167
15,195.0,547.0,0.2628032345013477
16,98.0,430.0,0.1856060606060606
17,292.0,437.0,0.40054869684499317
18,129.0,295.0,0.30424528301886794
19,152.0,255.0,0.37346437346437344
20,199.0,551.0,0.2653333333333333
21,605.0,1162.0,0.3423882286361064
22,114.0,253.0,0.3106267029972752
23,299.0,268.0,0.527336860670194
24,137.0,472.0,0.22495894909688013
25,88.0,427.0,0.170873786407767
26,223.0,528.0,0.2969374167776298
27,225.0,246.0,0.47770700636942676
28,156.0,800.0,0.16317991631799164
29,277.0,473.0,0.36933333333333335
30,325.0,1420.0,0.18624641833810887
31,578.0,205.0,0.7381864623243933
32,309.0,866.0,0.2629787234042553
33,725.0,1098.0,0.3976961053208996
34,244.0,369.0,0.39804241435562804
35,356.0,390.0,0.4772117962466488
36,147.0,572.0,0.20445062586926285
37,394.0,568.0,0.4095634095634096
38,411.0,1712.0,0.19359397079604335
39,94.0,344.0,0.2146118721461187
40,59.0,546.0,0.09752066115702479
41,36.0,531.0,0.06349206349206349
42,436.0,1366.0,0.24195338512763595
43,247.0,612.0,0.28754365541327126
44,331.0,488.0,0.40415140415140416
45,165.0,437.0,0.27408637873754155
46,131.0,417.0,0.23905109489051096
47,313.0,764.0,0.2906220984215413
48,204.0,298.0,0.4063745019920319
49,94.0,400.0,0.1902834008097166
50,320.0,992.0,0.24390243902439024
51,368.0,787.0,0.31861471861471863
52,277.0,722.0,0.2772772772772773
53,144.0,459.0,0.23880597014925373
54,161.0,414.0,0.28
55,199.0,522.0,0.27600554785020803
56,173.0,400.0,0.3019197207678883
57,308.0,1146.0,0.21182943603851445
58,236.0,237.0,0.4989429175475687
59,231.0,431.0,0.34894259818731116
60,329.0,852.0,0.2785774767146486
61,213.0,956.0,0.1822070145423439
62,254.0,474.0,0.3489010989010989
63,116.0,343.0,0.25272331154684097
64,103.0,395.0,0.20682730923694778
65,188.0,498.0,0.27405247813411077
66,439.0,1190.0,0.2694904849600982
67,265.0,1399.0,0.15925480769230768
68,206.0,945.0,0.1789748045178106
69,613.0,2475.0,0.19851036269430053
70,121.0,239.0,0.33611111111111114
71,161.0,680.0,0.19143876337693222
72,314.0,572.0,0.3544018058690745
73,238.0,204.0,0.5384615384615384
74,65.0,479.0,0.11948529411764706
75,135.0,587.0,0.18698060941828254
76,256.0,393.0,0.39445300462249616
77,15.0,867.0,0.017006802721088437
78,232.0,616.0,0.27358490566037735
79,216.0,1353.0,0.13766730401529637
80,370.0,933.0,0.283960092095165
81,183.0,424.0,0.3014827018121911
82,266.0,682.0,0.2805907172995781
83,270.0,598.0,0.31105990783410137
84,141.0,224.0,0.3863013698630137
85,318.0,449.0,0.41460234680573665
86,698.0,1097.0,0.388857938718663
87,206.0,166.0,0.553763440860215
88,550.0,586.0,0.4841549295774648
89,439.0,1182.0,0.27082048118445406
90,143.0,292.0,0.32873563218390806
91,115.0,611.0,0.1584022038567493
92,424.0,879.0,0.3254029163468918
93,155.0,423.0,0.2681660899653979
94,370.0,754.0,0.3291814946619217
95,315.0,629.0,0.3336864406779661
96,171.0,372.0,0.3149171270718232
97,431.0,778.0,0.3564929693961952
98,204.0,349.0,0.3688969258589512
99,224.0,777.0,0.22377622377622378
100,172.0,363.0,0.32149532710280376
101,185.0,479.0,0.2786144578313253
102,352.0,1682.0,0.17305801376597837
103,157.0,504.0,0.23751891074130105
104,565.0,1295.0,0.30376344086021506
105,385.0,1293.0,0.22943980929678187
106,143.0,446.0,0.2427843803056027
107,203.0,424.0,0.3237639553429027
108,272.0,559.0,0.32731648616125153
109,293.0,766.0,0.2766761095372993
110,541.0,506.0,0.5167144221585482
111,346.0,848.0,0.2897822445561139
112,242.0,554.0,0.30402010050251255
113,386.0,859.0,0.3100401606425703
114,155.0,404.0,0.2772808586762075
115,131.0,289.0,0.3119047619047619
116,210.0,1111.0,0.15897047691143074
117,254.0,794.0,0.24236641221374045
118,159.0,415.0,0.2770034843205575
119,191.0,520.0,0.26863572433192684
120,195.0,685.0,0.2215909090909091
121,177.0,568.0,0.23758389261744967
122,451.0,572.0,0.44086021505376344
123,392.0,864.0,0.31210191082802546
124,285.0,251.0,0.5317164179104478
125,237.0,351.0,0.4030612244897959
126,323.0,920.0,0.2598551890587289
127,100.0,426.0,0.19011406844106463
128,164.0,435.0,0.27378964941569284
129,232.0,555.0,0.2947903430749682
130,403.0,359.0,0.5288713910761155
131,574.0,1031.0,0.3576323987538941
132,452.0,879.0,0.3395942900075131
133,31.0,852.0,0.035107587768969425
134,219.0,450.0,0.3273542600896861
135,180.0,326.0,0.3557312252964427
136,199.0,199.0,0.5
137,215.0,663.0,0.244874715261959
138,270.0,531.0,0.33707865168539325
139,219.0,871.0,0.20091743119266056
140,266.0,433.0,0.3805436337625179
141,163.0,875.0,0.15703275529865124
143,1066.0,226.0,0.8250773993808049
144,198.0,3692.0,0.05089974293059126
145,436.0,230.0,0.6546546546546547
146,67.0,279.0,0.1936416184971098
147,86.0,1296.0,0.06222865412445731
148,260.0,893.0,0.22549869904596703
149,191.0,497.0,0.27761627906976744
150,413.0,846.0,0.32803812549642575
151,222.0,758.0,0.22653061224489796
152,239.0,363.0,0.39700996677740863
153,183.0,605.0,0.23223350253807107
154,208.0,371.0,0.3592400690846287
155,248.0,510.0,0.32717678100263853
156,454.0,468.0,0.4924078091106291
157,165.0,557.0,0.22853185595567868
158,312.0,682.0,0.31388329979879276
159,100.0,404.0,0.1984126984126984
160,181.0,837.0,0.17779960707269155
161,192.0,326.0,0.37065637065637064
162,304.0,492.0,0.38190954773869346
163,347.0,825.0,0.2960750853242321
164,93.0,748.0,0.11058263971462545
165,156.0,234.0,0.4
166,358.0,466.0,0.4344660194174757
167,172.0,552.0,0.23756906077348067
168,254.0,606.0,0.29534883720930233
169,137.0,638.0,0.1767741935483871
170,229.0,1278.0,0.1519575315195753
171,153.0,488.0,0.23868954758190328
172,160.0,934.0,0.14625228519195613
173,451.0,1170.0,0.2782233189389266
175,279.0,3452.0,0.07477887965692843
176,296.0,766.0,0.2787193973634652
177,107.0,338.0,0.24044943820224718
178,271.0,1337.0,0.1685323383084577
179,479.0,624.0,0.4342701722574796
180,145.0,357.0,0.28884462151394424
181,161.0,582.0,0.21668909825033647
182,181.0,1094.0,0.1419607843137255
183,432.0,1375.0,0.23907028223574986
184,155.0,274.0,0.3613053613053613
185,439.0,841.0,0.34296875
186,277.0,779.0,0.2623106060606061
187,130.0,329.0,0.28322440087145967
188,424.0,2131.0,0.1659491193737769
189,210.0,936.0,0.18324607329842932
190,497.0,501.0,0.49799599198396793
191,168.0,219.0,0.43410852713178294
192,261.0,751.0,0.25790513833992096
193,179.0,893.0,0.1669776119402985
194,343.0,1286.0,0.2105586249232658
195,160.0,524.0,0.23391812865497075
196,316.0,836.0,0.2743055555555556
197,231.0,719.0,0.2431578947368421
198,275.0,761.0,0.26544401544401547
199,242.0,622.0,0.2800925925925926
200,207.0,497.0,0.2940340909090909
201,293.0,380.0,0.43536404160475484
202,229.0,1260.0,0.15379449294828745
203,356.0,480.0,0.4258373205741627
204,248.0,1079.0,0.186887716654107
205,278.0,877.0,0.24069264069264068
206,428.0,1101.0,0.27992151733158926
207,101.0,900.0,0.1008991008991009
208,157.0,161.0,0.4937106918238994
209,136.0,393.0,0.2570888468809074
210,384.0,564.0,0.4050632911392405
211,141.0,361.0,0.28087649402390436
212,346.0,1047.0,0.24838478104809764
213,441.0,2945.0,0.13024217365623153
214,216.0,672.0,0.24324324324324326
215,231.0,1268.0,0.15410273515677117
216,247.0,801.0,0.23568702290076335
217,130.0,348.0,0.2719665271966527
218,270.0,468.0,0.36585365853658536
219,394.0,738.0,0.3480565371024735
220,1024.0,706.0,0.5919075144508671
221,344.0,708.0,0.3269961977186312
222,284.0,741.0,0.27707317073170734
223,125.0,392.0,0.24177949709864605
224,164.0,238.0,0.4079601990049751
225,365.0,231.0,0.6124161073825504
226,158.0,506.0,0.23795180722891565
227,78.0,1176.0,0.06220095693779904
228,299.0,1112.0,0.21190644932671865
229,299.0,455.0,0.39655172413793105
230,242.0,450.0,0.34971098265895956
231,462.0,868.0,0.3473684210526316
232,424.0,1241.0,0.25465465465465464
233,330.0,787.0,0.2954341987466428
234,176.0,680.0,0.205607476635514
235,337.0,481.0,0.4119804400977995
236,252.0,925.0,0.2141036533559898
237,721.0,379.0,0.6554545454545454
238,61.0,590.0,0.09370199692780339
239,208.0,422.0,0.33015873015873015
240,156.0,362.0,0.30115830115830117
241,226.0,485.0,0.3178621659634318
242,448.0,601.0,0.4270734032411821
243,195.0,634.0,0.23522316043425814
245,299.0,1841.0,0.1397196261682243
246,189.0,429.0,0.3058252427184466
247,1014.0,617.0,0.621704475781729
248,498.0,972.0,0.33877551020408164
249,69.0,521.0,0.11694915254237288
